month,symbol,spike_time,entry_time,exit_time,spike_ts,entry_ts,exit_ts,vol_mult,candle_high,candle_low,entry_px,sl_px,tp_px,exit_px,sl_pct,tp_pct,r_gross,r_net,friction_r,is_win,outcome,duration_hrs,wait_fill_hrs
April 2026,IRYSUSDT,2026-04-01 13:30 UTC,2026-04-02 09:38 UTC,2026-04-02 10:45 UTC,1775050200000,1775122680000,1775126700000,17.312857596767167,0.01872,0.0179,0.017654,0.017408,0.018638,0.017408,1.3934519089158248,5.573807635663299,-1.0,-1.1291756097560977,0.1291756097560977,False,STOP LOSS,1.1166666666666667,19.883333333333333
April 2026,EDUUSDT,2026-04-02 08:00 UTC,2026-04-02 09:40 UTC,2026-04-02 10:01 UTC,1775116800000,1775122800000,1775124060000,11.297741339448713,0.05545,0.05345,0.052849999999999994,0.05225,0.05524999999999998,0.05225,1.1352885525070888,4.541154210028355,-1.0,-1.1585500000000009,0.15855000000000094,False,STOP LOSS,0.35,1.4166666666666667
April 2026,PORTALUSDT,2026-04-02 09:00 UTC,2026-04-02 09:43 UTC,2026-04-02 14:05 UTC,1775120400000,1775122980000,1775138700000,10.462144024949149,0.00965,0.00933,0.009234,0.009137999999999999,0.009618000000000002,0.009137999999999999,1.0396361273554322,4.158544509421729,-1.0,-1.1731374999999988,0.17313749999999892,False,STOP LOSS,4.366666666666666,0.4666666666666667
April 2026,ONUSDT,2026-04-02 08:45 UTC,2026-04-02 09:46 UTC,2026-04-02 09:58 UTC,1775119500000,1775123160000,1775123880000,10.048491494841025,0.11699,0.09875,0.093278,0.08780600000000001,0.11516599999999996,0.11516599999999996,5.866335041488873,23.465340165955492,4.0,3.969316447368421,0.030683552631578997,True,TAKE PROFIT (1:4),0.2,0.7666666666666667
April 2026,ACEUSDT,2026-04-02 09:00 UTC,2026-04-02 10:12 UTC,2026-04-02 11:15 UTC,1775120400000,1775124720000,1775128500000,10.216048624162882,0.1165,0.1148,0.11429,0.11377999999999999,0.11633000000000004,0.11377999999999999,0.4462332662525247,1.7849330650100987,-1.0,-1.403376470588227,0.403376470588227,False,STOP LOSS,1.05,0.95
April 2026,AVAUSDT,2026-04-02 08:00 UTC,2026-04-02 10:37 UTC,2026-04-02 11:11 UTC,1775116800000,1775126220000,1775128260000,12.120730099490137,0.1927,0.1899,0.18906,0.18822000000000003,0.19241999999999992,0.18822000000000003,0.44430339574737104,1.7772135829894842,-1.0,-1.4051285714285813,0.4051285714285812,False,STOP LOSS,0.5666666666666667,2.3666666666666667
April 2026,FFUSDT,2026-04-01 21:00 UTC,2026-04-02 12:50 UTC,2026-04-02 13:16 UTC,1775077200000,1775134200000,1775135760000,11.996008703217683,0.07034,0.06988,0.069742,0.069604,0.070294,0.069604,0.19787215738005684,0.7914886295202274,-1.0,-1.9096782608695702,0.9096782608695702,False,STOP LOSS,0.43333333333333335,15.583333333333334
April 2026,NATGASUSDT,2026-04-02 01:15 UTC,2026-04-02 13:08 UTC,2026-04-02 13:14 UTC,1775092500000,1775135280000,1775135640000,15.985886293747098,2.888,2.837,2.8217000000000003,2.8064000000000004,2.8829,2.8064000000000004,0.5422263174681883,2.168905269872753,-1.0,-1.3319647058823558,0.33196470588235577,False,STOP LOSS,0.1,11.633333333333333
April 2026,NATGASUSDT,2026-04-02 01:00 UTC,2026-04-02 13:14 UTC,2026-04-02 13:15 UTC,1775091600000,1775135640000,1775135700000,11.528199920206015,2.849,2.82,2.8112999999999997,2.8025999999999995,2.8461000000000003,2.8025999999999995,0.30946537189201273,1.237861487568051,-1.0,-1.5816482758620587,0.5816482758620587,False,STOP LOSS,0.016666666666666666,11.983333333333333
April 2026,AWEUSDT,2026-04-02 03:00 UTC,2026-04-02 13:43 UTC,2026-04-03 05:21 UTC,1775098800000,1775137380000,1775193660000,24.83627403161307,0.04901,0.04819,0.047943999999999994,0.047698,0.04892799999999998,0.04892799999999998,0.5130986150508849,2.0523944602035398,4.0,3.6491902439024337,0.3508097560975663,True,TAKE PROFIT (1:4),15.633333333333333,10.466666666666667
